movieId,tagId,relevance
3355,152,0.92
3355,154,0.956
3355,301,0.9420000000000001
3357,868,0.9129999999999999
3357,869,0.978
3358,35,0.9935
3358,292,0.91625
3358,436,1.0
3358,600,0.92
3358,601,0.956
3359,26,0.93925
3359,227,0.95575
3359,235,0.99225
3359,236,0.967
3359,834,0.943
3360,388,0.92575
3360,503,0.95825
3360,646,0.946
3360,758,0.9855
3360,844,0.9440000000000001
3360,931,0.9905
3360,959,0.99775
3361,106,0.99725
3361,646,0.92475
3361,959,0.97925
3362,105,0.98175
3362,110,0.95075
3362,115,0.90825
3362,268,0.96025
3362,269,0.916
3362,465,0.9485
3362,498,0.95875
3362,536,0.95825
3362,553,0.922
3362,857,0.94525
3362,1020,0.977
3362,1047,0.918
3363,94,0.96325
3363,138,0.9265
3363,175,0.92675
3363,185,0.94375
3363,235,0.97575
3363,546,0.951
3363,717,0.96925
3363,862,0.95225
3363,931,0.95925
3363,1013,0.937
3364,143,0.961
3364,181,0.95925
3364,268,0.95625
3364,270,0.9440000000000001
3364,319,0.9705
3364,393,0.94775
3364,472,0.9385
3364,498,0.9940000000000001
3364,711,0.98575
3364,712,0.989
3364,739,0.94175
3364,1020,0.96725
3365,212,0.91475
3365,481,0.927
3365,536,0.97075
3365,543,0.99025
3365,693,0.9765
3365,883,0.9315
3365,1107,0.97325
3368,481,0.99175
3368,758,0.9985
3368,1107,0.9895
3370,833,0.96875
3372,127,0.9645
3372,433,0.968
3372,434,0.9915
3372,1098,0.9285
3372,1121,0.996
3372,1126,0.98625
3374,928,0.9035
3378,696,0.90775
3378,697,0.91825
3378,1098,0.97375
3378,1121,0.9305
3379,292,0.906
3379,349,0.951
3379,722,0.9065
3379,724,0.98825
3384,498,0.92425
3384,525,0.92525
3384,705,0.94175
3384,999,0.95975
3384,1000,0.94225
3384,1020,0.98825
3384,1025,0.90125
3384,1052,0.9315
3386,81,0.92375
3386,82,0.96525
3386,251,0.9955
3386,252,0.9905
3386,370,0.9795
3386,508,0.925
3386,509,0.94925
3386,558,0.9425
3386,749,0.9825
3386,751,0.972
3386,800,0.9375
3386,811,0.9565
3386,1065,0.91325
3386,1119,0.94475
3387,815,0.91925
3388,374,0.965
3396,681,0.9885
3396,827,0.9065
3397,681,0.99125
3397,686,0.91475
3398,589,0.91375
3398,681,0.9925
3398,1007,0.9555
3400,64,0.9795
3400,186,0.95125
3400,304,0.9785
3400,588,0.94325
3400,1007,0.9145
3401,304,0.9415
3403,107,0.91975
3403,113,0.90525
3404,508,0.9185
3405,270,0.95325
3405,370,0.9035
3406,29,0.9525
3406,164,0.92725
3406,350,0.95475
3406,1001,0.96025
3406,1096,0.9125
3408,110,0.98525
3408,115,0.99425
3408,133,0.9105
3408,323,0.945
3408,324,0.936
3408,465,0.91225
3408,597,0.93225
3408,598,0.936
3408,745,0.9209999999999999
3408,747,0.973
3408,1047,0.98325
3409,292,0.998
3409,522,0.98275
3409,927,0.93825
3409,991,0.938
3409,999,0.91575
3409,1013,0.96525
3409,1014,0.95925
3410,335,0.9235
3412,55,0.92575
3412,62,0.97325
3412,1109,0.93175
3414,556,0.99925
3414,614,0.97925
3414,863,0.94725
3414,864,0.90775
3415,76,0.9335
3415,203,0.93875
3415,325,0.96825
3415,351,0.992
3415,557,0.9135
3415,618,0.91875
3415,634,0.96025
3415,639,0.9965
3415,640,0.96325
3415,845,0.99375
3415,869,0.93325
3415,995,0.97
3417,3,0.971
3417,29,0.94275
3417,415,0.9245
3417,784,0.9375
3417,1001,0.99825
3417,1006,0.9115
3418,201,0.908
3418,854,0.943
3418,1116,0.9875
3420,258,0.96275
3420,261,0.95325
3420,262,0.98975
3420,263,0.93225
3420,323,0.9555
3420,585,0.9845
3420,597,0.99375
3420,598,0.9985
3420,838,0.9405
3421,124,0.925
3421,215,0.9705
3421,227,0.97025
3421,230,0.97925
3421,328,0.917
3421,416,0.9125
3421,830,0.92125
3422,540,0.9305
3423,227,0.91225
3424,270,0.90925
3424,277,0.9265
3424,443,0.956
3424,833,0.9975
3424,936,0.96125
3425,578,0.992
3425,684,0.963
3425,687,0.95625
3426,556,0.99875
3426,833,0.9945
3426,846,0.922
3428,384,0.97875
3429,15,0.93425
3429,16,1.0
3429,61,0.9440000000000001
3429,62,0.9315
3429,63,0.9305
3429,64,0.9795
3429,219,0.98275
3429,916,0.90175
3429,969,0.97425
3430,268,0.97675
3430,704,0.97675
3430,705,0.939
3430,795,0.90225
3430,797,0.91925
3430,850,0.9445
3430,1070,0.94325
3430,1082,0.99975
3430,1083,0.997
3430,1084,0.93275
3430,1085,0.9105
3435,28,0.90125
3435,128,0.935
3435,140,0.9685
3435,143,0.9009999999999999
3435,215,0.977
3435,268,0.96925
3435,269,0.99975
3435,282,0.9335
3435,319,0.9065
3435,393,0.9695
3435,472,0.946
3435,536,0.9840000000000001
3435,558,0.91275
3435,634,0.9465
3435,682,0.97275
3435,691,0.90675
3435,711,0.98675
3435,712,0.998
3435,797,0.93275
3435,982,0.924
3436,179,0.993
3436,613,0.9525
3436,614,0.9840000000000001
3436,863,0.932
3436,864,0.932
3438,19,0.906
3438,23,0.99475
3438,108,0.98925
3438,232,0.92475
3438,406,0.93975
3438,589,0.93475
3438,631,0.96
3438,646,0.90775
3438,707,0.9985
3438,987,0.92475
3438,989,0.93025
3438,990,0.9275
3438,1082,0.96675
3439,406,0.95325
3439,451,0.951
3439,688,0.91525
3439,707,0.999
3439,901,0.94675
3439,902,0.92025
3439,920,0.9055
3440,406,0.97975
3440,707,0.9985
3440,901,0.90275
3440,979,0.991
3441,19,0.9325
3441,931,0.91275
3441,1096,0.932
3444,19,0.935
3444,389,0.98975
3444,390,0.98075
3444,520,0.94325
3444,592,0.9785
3444,631,0.99975
3444,646,0.9615
3445,682,0.91725
3445,683,0.928
3445,903,0.9835
3445,1025,0.935
3445,1050,0.92025
3447,107,0.9785
3447,747,0.96925
3447,749,0.996
3448,127,0.92675
3448,191,0.93225
3448,324,0.92625
3448,651,0.922
3448,836,0.945
3448,1079,0.967
3448,1080,0.98825
3448,1096,0.96575
3448,1097,0.9375
3450,230,0.95475
3451,531,0.90925
3451,556,0.9985
3451,747,0.98075
3451,750,0.9285
3451,809,0.92075
3451,833,0.999
3452,19,0.96575
3452,288,0.90675
3452,389,0.99225
3452,447,0.90025
3452,520,0.92375
3452,556,0.9275
3452,592,0.99575
3452,631,0.99975
3453,614,0.91575
3453,1014,0.906
3454,428,0.9875
3454,503,0.99275
3454,1013,0.9940000000000001
3454,1014,0.99925
3454,1015,0.947
3454,1016,0.95
3454,1017,0.98125
3459,487,0.96875
3459,995,0.958
3459,1104,0.92825
3461,22,0.9805
3461,46,0.9555
3461,270,0.9395
3461,546,0.97925
3462,140,0.924
3462,215,0.9375
3462,270,0.972
3462,536,0.9825
3462,634,0.94325
3462,791,0.91575
3462,877,0.9235
3462,918,0.991
3462,936,0.97575
3462,1008,0.97625
3462,1118,0.93175
3466,35,0.96575
3466,388,0.90725
3466,435,0.912
3466,858,0.97175
3466,900,0.9225
3467,140,0.92325
3467,194,0.9655
3467,319,0.92375
3467,324,0.91025
3467,328,0.92675
3467,465,0.91575
3467,536,0.9585
3467,746,0.9755
3467,747,0.9945
3467,749,0.99775
3467,750,0.98875
3467,756,0.92025
3467,758,0.999
3467,759,0.96625
3468,140,0.968
3468,194,0.9805
3468,215,0.94475
3468,319,0.9405
3468,323,0.9675
3468,465,0.9585
3468,472,0.929
3468,536,0.9845
3468,746,0.938
3468,747,0.90625
3468,750,0.94225
3469,261,0.9625
3469,262,0.96875
3469,263,0.93725
3469,324,0.97825
3469,338,0.9365
3469,465,0.94625
3469,536,0.957
3469,597,0.92275
3469,598,0.97275
3469,931,0.959
3469,1008,0.91125
3470,12,0.9625
3470,54,0.97375
3470,270,0.98925
3470,412,0.9255
3470,593,0.9229999999999999
3470,753,0.9955
3471,12,0.91325
3471,43,0.99725
3471,44,0.95075
3471,45,0.99
3471,345,0.94575
3471,396,0.96575
3471,603,0.92875
3471,749,0.983
3471,887,0.92175
3471,889,0.91475
3471,890,0.90925
3471,942,0.95225
3471,951,0.9109999999999999
3471,954,0.97925
3473,982,0.902
3474,886,0.9420000000000001
3474,887,0.9585
3474,889,0.92825
3474,890,0.93525
3474,1028,0.976
3475,140,0.92
3475,215,0.92575
3475,536,0.9065
3475,747,0.9109999999999999
3475,750,0.97675
3475,756,0.9545
3475,806,0.90375
3475,1037,0.91525
3476,487,0.965
3476,547,0.9665
3476,601,0.92875
3476,652,0.922
3476,766,0.97125
3476,823,0.98
3476,824,0.908
3476,974,0.9265
3476,995,0.9815
3476,1104,0.94725
3477,94,0.9175
3477,452,0.9245
3477,471,0.9455
3477,607,0.90475
3477,684,0.95675
3477,862,0.9685
3477,1013,0.9725
3477,1014,0.965
3478,135,0.98775
3478,685,0.94325
3478,687,0.9655
3478,837,0.9515
3478,862,0.99625
3479,288,0.9475
3479,371,0.97625
3479,372,0.9395
3479,377,0.9905
3479,378,0.96475
3479,502,0.9815
3479,623,0.96175
3479,638,0.9825
3479,863,0.9145
3480,26,0.96475
3480,172,0.92625
3480,197,0.993
3480,235,0.988
3480,236,0.91775
3480,503,0.9825
3480,1013,0.98275
3480,1014,0.99075
3480,1017,0.956
3481,94,0.95375
3481,107,0.951
3481,556,0.91875
3481,684,0.959
3481,846,0.975
3483,29,0.9055
3483,63,0.947
3483,64,0.98125
3489,29,0.961
3489,203,0.93775
3489,204,0.9825
3489,371,0.9295
3489,377,0.958
3489,378,0.94325
3489,535,0.91375
3489,623,0.93525
3489,775,0.9865
3492,298,0.9155
3494,481,0.9465
3494,1107,0.9815
3496,543,0.9245
3496,684,0.9265
3498,169,0.97025
3498,754,0.99925
3498,813,0.97525
3498,814,0.98775
3499,22,0.9795
3499,107,0.9845
3499,113,0.983
3499,465,0.90125
3499,522,0.9335
3499,733,0.95325
3499,747,0.96175
3499,823,0.904
3499,882,0.906
3499,999,0.93975
3499,1000,0.98775
3499,1020,0.98375
3499,1122,0.97875
3500,758,0.94725
3501,201,0.945
3501,863,0.93125
3502,179,0.9975
3502,292,0.98625
3502,601,0.92075
3502,1011,0.91975
3502,1021,0.983
3502,1035,0.925
3503,192,0.9795
3503,270,0.973
3503,351,0.987
3503,368,0.94925
3503,634,0.9535
3503,639,0.9945
3503,640,0.909
3503,779,0.9645
3503,942,0.9735
3504,192,0.91225
3504,282,0.9440000000000001
3504,323,0.9109999999999999
3504,465,0.9265
3504,472,0.91
3504,536,0.936
3504,691,0.903
3504,746,0.97225
3504,747,0.9815
3504,756,0.90925
3504,759,0.9695
3504,800,0.9055
3504,877,0.9420000000000001
3504,878,0.91575
3504,1019,0.9805
3504,1119,0.94825
3505,195,0.92325
3505,226,0.9425
3505,251,0.97575
3505,258,0.9275
3505,361,0.9840000000000001
3505,682,0.93275
3505,758,0.91775
3505,789,0.9005000000000001
3505,897,0.919
3505,994,0.9595
3505,999,0.956
3505,1000,0.9525
3505,1020,0.9455
3505,1025,0.9420000000000001
3505,1031,0.97225
3505,1050,0.9405
3505,1051,0.91775
3506,400,0.9940000000000001
3506,959,0.99125
3507,109,0.949
3507,215,0.93075
3507,230,0.93125
3507,745,0.9595
3507,747,0.924
3507,750,0.9525
3507,756,0.919
3507,759,0.9209999999999999
3508,214,0.97325
3508,469,0.9085
3508,481,0.98175
3508,504,0.9175
3508,536,0.91675
3508,609,0.924
3508,668,0.9329999999999999
3508,850,0.93525
3508,883,0.9045
3508,971,0.91425
3508,1070,0.93875
3508,1107,0.997
3510,52,0.912
3510,384,0.9845
3510,419,0.97775
3510,887,0.9129999999999999
3510,1028,0.95525
3512,201,0.97825
3512,388,0.94575
3512,450,0.9395
3512,614,0.9505
3512,863,0.93525
3512,864,0.967
3512,865,0.995
3512,1003,0.9325
3513,262,0.95625
3513,597,0.93975
3513,651,0.991
3514,516,0.9175
3514,540,0.93625
3515,600,0.9265
3516,1112,0.9885
3516,1113,0.9675
3519,697,0.926
3519,1098,0.98125
3519,1121,0.9935
3519,1126,0.969
3521,270,0.9195
3521,291,0.96025
3521,529,0.93025
3521,735,0.99375
3521,829,0.9295
3521,1008,0.95775
3525,13,0.90825
3525,230,0.9505
3525,333,0.915
3525,417,0.9065
3525,625,0.93075
3526,768,0.999
3527,19,0.98725
3527,43,0.99675
3527,45,0.97625
3527,74,0.982
3527,195,0.9285
3527,447,0.96125
3527,530,0.934
3527,584,0.9515
3527,886,0.94625
3527,887,0.971
3527,889,0.905
3527,890,0.95525
3527,999,0.90725
3527,1000,0.95925
3527,1101,0.97625
3528,22,0.9735
3528,107,0.981
3528,113,0.943
3529,28,0.93925
3529,801,0.94475
3529,905,0.93225
3534,25,0.95825
3534,328,0.91725
3535,22,0.956
3535,107,0.947
3535,113,0.95425
3535,289,0.94
3535,547,0.969
3535,733,0.96425
3535,823,0.924
3535,903,0.97575
3535,910,0.90725
3535,936,0.934
3535,1084,0.96075
3535,1085,0.95825
3536,865,0.98675
3537,181,0.9329999999999999
3537,498,0.9785
3538,165,0.91975
3538,277,0.96
3538,567,0.98325
3539,684,0.92525
3539,862,0.9895
3543,26,0.90475
3543,235,0.9655
3543,354,0.9465
3543,412,0.953
3544,223,0.99475
3544,275,0.9295
3545,5,0.907
3545,407,0.965
3545,434,0.98225
3545,684,0.90275
3545,686,0.92075
3545,696,0.926
3545,697,0.9440000000000001
3545,747,0.909
3545,750,0.90475
3545,758,0.9940000000000001
3546,267,0.91725
3546,547,0.95925
3546,747,0.96225
3546,823,0.977
3546,824,0.915
3546,923,0.9625
3548,22,0.90725
3549,166,0.972
3549,686,0.973
3550,459,0.99525
3550,538,0.97975
3550,981,0.94775
3550,982,0.95475
3550,1067,0.99025
3550,1069,0.9975
3551,107,0.9009999999999999
3551,251,0.97125
3551,465,0.941
3551,696,0.95125
3551,697,0.95225
3551,897,0.934
3551,999,0.95875
3551,1000,0.97675
3551,1020,0.95
3551,1025,0.9675
3552,195,0.96325
3552,215,0.97325
3552,230,0.9865
3552,416,0.929
3552,417,0.9229999999999999
3552,444,0.97875
3552,505,0.9125
3552,735,0.946
3552,830,0.9545
3552,879,0.9465
3553,227,0.93725
3554,503,0.9365
3554,613,0.93475
3554,614,0.94275
3554,959,0.9615
3555,19,0.95975
3555,983,0.97125
3555,1065,0.90575
3555,1098,0.925
3555,1121,0.9655
3555,1126,0.977
3556,26,0.98575
3556,107,0.94575
3556,235,0.96
3556,452,0.948
3556,546,0.904
3556,691,0.9420000000000001
3556,923,0.95275
3556,938,0.95525
3556,984,0.92175
3556,985,0.9205
3556,1091,0.91425
3557,144,0.9329999999999999
3557,300,0.93675
3557,903,0.991
3557,999,0.95
3559,270,0.96025
3559,845,0.92175
3559,1008,0.93325
3563,292,0.91125
3563,901,0.939
3563,902,0.9305
3565,201,0.98875
3565,388,0.92375
3565,931,0.92675
3565,1003,0.90575
3566,540,0.917
3567,161,0.93175
3567,846,0.90325
3567,853,0.93125
3567,863,0.9440000000000001
3567,864,0.9045
3568,540,0.9209999999999999
3568,846,0.94475
3569,253,0.9515
3569,533,0.91375
3569,625,0.968
3569,801,0.94125
3569,936,0.932
3571,540,0.94925
3571,1091,0.93525
3572,97,0.9125
3572,304,0.98875
3572,620,0.9035
3572,956,0.9840000000000001
3576,43,0.996
3576,44,0.915
3576,45,0.973
3576,886,0.925
3576,887,0.93525
3576,890,0.917
3577,360,0.9855
3577,727,0.94925
3577,731,0.99
3577,801,0.93025
3577,911,0.9555
3578,19,0.96025
3578,132,0.9105
3578,359,0.9765
3578,446,0.937
3578,465,0.96125
3578,469,0.95775
3578,508,0.9665
3578,509,0.94075
3578,536,0.97325
3578,553,0.91425
3578,634,0.926
3578,746,0.9285
3578,750,0.95475
3578,752,0.90775
3578,756,0.98675
3578,758,0.9329999999999999
3578,866,0.95925
3578,971,0.932
3578,1005,0.92175
3578,1065,0.9005000000000001
3578,1070,0.947
3578,1084,0.94375
3578,1085,0.9115
3578,1089,0.9315
3578,1090,0.96125
3580,259,0.903
3580,774,0.959
3581,94,0.9295
3581,329,0.915
3581,331,0.96925
3584,849,0.90075
3587,267,0.98275
3587,287,0.91975
3587,325,0.9525
3587,344,0.94575
3587,710,0.9135
3587,739,0.9605
3587,981,0.93225
3587,982,0.9265
3587,991,0.92525
3587,995,0.9725
3587,1104,0.92275
3590,672,0.92325
3591,9,0.979
3591,13,0.90675
3591,230,0.94225
3592,64,0.94875
3592,886,0.9035
3592,887,0.94825
3592,890,0.907
3594,104,0.9520000000000001
3594,283,0.9935
3594,284,0.99725
3594,1013,0.9285
3594,1014,0.903
3598,109,0.92275
3598,912,0.99175
3599,283,0.9475
3599,284,0.9615
3599,686,0.965
3606,283,0.90775
3606,284,0.9315
3606,660,0.92925
3606,686,0.95925
3606,704,0.99025
3606,705,0.9485
3608,289,0.969
3609,315,0.9235
3609,1079,0.97775
3609,1080,0.98275
3609,1096,0.99125
3609,1097,0.949
3614,230,0.94025
3614,495,0.904
3614,595,0.9095
3615,62,0.91525
3615,63,0.96225
3615,64,0.9895
3615,244,0.9935
3615,304,0.98075
3615,309,0.9155
3615,310,0.96125
3615,1007,0.971
3616,227,0.97025
3616,1014,0.953
3617,58,1.0
3617,124,0.90375
3617,227,0.97775
3617,230,0.98475
3617,333,0.91225
3617,417,0.94025
3617,505,0.926
3617,731,0.9505
3617,855,0.99725
3617,906,0.915
3617,1013,0.96625
3617,1014,0.97875
3619,230,0.90375
3619,416,0.92275
3619,1013,0.94375
3619,1014,0.9835
3622,1044,0.972
3623,19,0.99125
3623,20,0.95825
3623,132,0.91075
3623,195,0.94125
3623,255,0.9375
3623,361,0.96925
3623,382,0.93325
3623,447,0.96625
3623,961,0.9085
3624,19,0.9785
3624,170,0.95975
3624,230,0.973
3624,389,0.9855
3624,447,0.9245
3624,592,0.988
3624,631,0.99725
3625,684,0.9925
3625,687,0.983
3626,76,0.95575
3626,360,0.963
3626,625,0.9945
3626,727,0.95725
3626,728,0.9035
3626,801,0.90175
3626,907,0.956
3626,1116,0.9775
3627,267,0.97325
3627,270,0.96625
3627,275,0.95475
3627,276,0.95325
3627,344,0.9515
3627,616,0.96875
3627,1104,0.9465
3628,1098,0.98925
3628,1121,0.99375
3628,1126,0.95825
3629,215,0.9675
3629,270,0.98175
3629,536,0.9805
3629,634,0.9309999999999999
3629,837,0.90675
3629,918,0.9935
3629,1008,0.93575
3632,270,0.9840000000000001
3632,472,0.90175
3632,1008,0.90725
3633,1,0.9995
3633,2,0.99975
3633,81,0.92925
3633,151,0.99925
3633,195,0.9025
3633,361,0.943
3633,406,0.95925
3633,896,0.955
3633,961,0.945
3634,107,0.93075
3634,226,0.978
3634,251,0.99175
3634,324,0.9015
3634,401,0.90825
3634,596,0.90775
3634,651,0.9625
3634,758,0.97775
3634,798,0.967
3634,800,0.9785
3634,811,0.98
3634,1020,0.92325
3635,1,0.99975
3635,2,1.0
3635,81,0.99225
3635,82,0.929
3635,151,0.9995
3635,195,0.94175
3635,361,0.9905
3635,406,0.97775
3635,573,0.91875
3635,896,0.9655
3635,955,0.97875
3635,960,0.95575
3635,961,0.9840000000000001
3635,983,0.90525
3637,270,0.99125
3637,351,0.9795
3637,411,0.94225
3637,610,0.967
3637,639,0.93
3638,1,0.9995
3638,2,0.99975
3638,81,0.9845
3638,151,0.99925
3638,195,0.9145
3638,361,0.98275
3638,406,0.9785
3638,896,0.91475
3638,942,0.996
3638,945,0.9095
3638,961,0.96675
3639,1,0.99975
3639,2,1.0
3639,81,0.99575
3639,82,0.93825
3639,151,0.9995
3639,361,0.953
3639,406,0.97175
3639,896,0.9640000000000001
3639,961,0.93125
3641,918,0.92575
3643,1098,0.98975
3643,1121,0.99775
3643,1126,0.985
3646,230,0.979
3646,417,0.95425
3648,267,0.907
3648,275,0.90325
3648,522,0.96
3648,660,0.94475
3649,300,0.96125
3649,612,0.98225
3649,682,0.937
3649,683,0.96525
3652,267,0.9715
3652,456,0.9645
3652,458,0.96675
3652,477,0.95125
3652,522,0.97825
3652,956,0.9975
3652,1089,0.93875
3652,1127,0.95575
3652,1128,0.9695
3653,34,0.9540000000000001
3653,87,0.9840000000000001
3653,175,0.96075
3653,452,0.9145
3653,495,0.9695
3653,691,0.94825
3653,939,0.902
3653,993,0.9975
3654,12,0.93375
3654,19,0.95025
3654,29,0.92375
3654,127,0.9485
3654,971,0.93025
3654,1098,0.989
3654,1121,0.98075
3654,1126,0.9545
3655,292,0.95325
3655,905,0.957
3655,985,0.91675
3658,43,0.9045
3658,552,0.915
3658,886,0.9025
3658,889,0.93175
3658,890,0.9405
3662,406,0.925
3662,901,0.95125
3662,969,0.995
3663,294,0.943
3663,406,0.93925
3663,522,0.91175
3663,901,0.95425
3663,956,0.91425
3663,969,0.99675
3664,294,0.92325
3664,901,0.9515
3664,956,0.95425
3664,969,0.99325
3668,613,0.9109999999999999
3668,614,0.945
3668,749,0.9175
3668,912,0.987
3668,1037,0.93625
3669,770,0.98075
3669,958,0.9855
3671,215,0.93775
3671,230,0.97975
3671,416,0.98775
3671,455,0.93825
3671,481,0.9045
3671,505,0.95175
3671,528,0.9035
3671,536,0.90025
3671,770,0.97
3671,833,0.97925
3671,877,0.968
3671,878,0.93175
3671,936,0.95325
3671,958,0.986
3671,1107,0.91
3672,204,0.953
3672,316,0.998
3672,317,0.9665
3672,1007,0.90425
3673,62,0.985
3673,316,0.96475
3673,374,0.9595
3674,316,0.983
3674,317,0.9755
3674,374,0.97925
3675,210,0.9925
3675,513,0.98425
3675,686,0.95075
3676,76,0.973
3676,139,0.9375
3676,267,0.9465
3676,276,0.9535
3676,312,0.939
3676,325,0.9425
3676,351,0.979
3676,487,0.98225
3676,547,0.947
3676,617,0.99825
3676,652,0.92825
3676,974,0.98225
3676,995,0.99625
3676,996,0.993
3676,1104,0.99475
3677,12,0.98925
3677,54,0.92175
3677,122,0.90675
3677,357,0.932
3677,639,0.99475
3677,782,0.949
3677,883,0.94375
3677,1090,0.917
3677,1092,0.93325
3678,25,0.98425
3678,329,0.93675
3678,330,0.967
3678,578,0.91475
3679,507,0.90125
3679,684,0.98025
3679,687,0.9209999999999999
3679,826,0.996
3679,862,0.99525
3680,687,0.92225
3680,862,0.99175
3680,936,0.9620000000000001
3681,215,0.936
3681,352,0.9745
3681,472,0.9135
3681,481,0.9885
3681,536,0.97975
3681,634,0.93725
3681,946,0.956
3681,1020,0.91775
3681,1107,0.9905
3682,19,0.9109999999999999
3682,195,0.94125
3682,447,0.9025
3682,451,0.93625
3682,481,0.90175
3682,672,0.91375
3682,795,0.97425
3682,796,0.91275
3682,874,0.94425
3682,901,0.956
3682,902,0.92325
3682,1082,0.99875
3682,1083,0.99725
3682,1084,0.93275
3683,28,0.919
3683,224,0.99975
3683,225,0.9535
3683,268,0.9405
3683,269,0.95175
3683,270,0.924
3683,282,0.906
3683,285,0.91875
3683,289,0.95525
3683,700,0.97875
3683,742,0.9109999999999999
3683,981,0.92925
3683,1020,0.9355
3683,1051,0.94525
3684,167,0.93175
3684,578,0.93325
3684,684,0.95475
3684,687,0.9755
3685,224,0.978
3685,423,0.935
3685,510,0.9895
3685,512,0.9225
3685,622,0.99275
3685,658,0.99125
3685,741,0.9575
3685,759,0.9305
3686,35,0.9975
3686,52,0.9075
3686,292,0.99675
3686,601,0.98575
3686,991,0.96075
3687,64,0.97025
3687,887,0.9095
3687,889,0.9465
3687,890,0.926
3687,995,0.95225
3687,1066,0.9255
3687,1104,0.95325
3688,26,0.912
3688,197,0.93075
3688,230,0.9420000000000001
3688,503,0.9855
3688,625,0.97775
3688,801,0.93375
3688,905,0.9525
3688,906,0.972
3688,1013,0.99325
3688,1014,0.99375
3688,1015,0.98
3688,1017,0.97525
3688,1086,0.991
3690,406,0.9745
3690,503,0.92175
3690,1014,0.915
3690,1015,0.934
3691,13,0.93325
3691,360,0.91725
3691,503,0.90775
3691,727,0.9309999999999999
3691,885,0.94975
3691,905,0.9640000000000001
3691,906,0.945
3691,1013,0.992
3691,1014,0.99125
3691,1015,0.968
3691,1017,0.9425
3691,1086,0.97025
3692,275,0.987
3692,276,0.94
3692,688,0.9315
3692,956,0.99725
3693,275,0.99525
3693,276,0.96825
3693,956,0.99725
3694,901,0.93875
3694,956,0.9965
3694,1029,0.90025
3695,901,0.94325
3695,956,0.97375
3696,9,0.95625
3696,43,0.97175
3696,275,0.9655
3696,276,0.9235
3696,522,0.97125
3696,956,0.9745
3697,19,0.9715
3697,43,0.966
3697,451,0.9645
3697,530,0.9309999999999999
3697,584,0.92825
3697,609,0.93075
3697,612,0.97775
3697,901,0.94325
3697,902,0.9309999999999999
3697,1101,0.94275
3698,19,0.946
3698,74,0.98425
3698,195,0.94375
3698,336,0.90025
3698,419,0.96125
3698,420,0.98325
3698,447,0.917
3698,842,0.98625
3699,43,0.99825
3699,45,0.972
3700,43,0.99425
3700,45,0.91575
3700,540,0.90625
3701,43,0.99925
3701,44,0.95875
3701,45,0.992
3701,46,0.91475
3701,886,0.9195
3701,887,0.9485
3701,889,0.9125
3701,890,0.94575
3702,19,0.958
3702,87,0.9515
3702,183,0.924
3702,185,0.9475
3702,195,0.94875
3702,275,0.96
3702,336,0.93575
3702,337,0.99875
3702,419,0.9715
3702,420,0.943
3702,422,0.94725
3702,609,0.98975
3702,672,0.966
3702,802,0.96125
3702,803,0.9620000000000001
3702,850,0.9109999999999999
3702,854,0.94525
3702,1082,0.951
3702,1085,0.949
3703,19,0.9665
3703,70,0.9415
3703,87,0.93075
3703,183,0.92125
3703,195,0.97075
3703,275,0.918
3703,298,0.96325
3703,336,0.90675
3703,419,0.91175
3703,420,0.96325
3703,422,0.9025
3703,609,0.9940000000000001
3703,672,0.9335
3703,802,0.987
3703,803,0.98325
3703,1084,0.93275
3703,1085,0.91325
3703,1089,0.9105
3704,19,0.96225
3704,70,0.916
3704,195,0.96275
3704,298,0.9825
3704,336,0.94775
3704,420,0.902
3704,609,0.9940000000000001
3704,802,0.97525
3704,803,0.9795
3705,19,0.97025
3705,195,0.9840000000000001
3705,447,0.9345
3706,267,0.9015
3706,285,0.96925
3706,301,0.93375
3706,558,0.925
3706,689,0.96875
3706,703,0.9125
3706,712,0.91925
3706,815,0.98225
3706,823,0.93525
3706,1050,0.93325
3706,1051,0.943
3707,118,0.996
3707,360,0.96775
3707,801,0.9520000000000001
3707,907,0.9825
3707,911,0.9165
3708,107,0.991
3709,522,0.98425
3709,671,0.98175
3711,684,0.9595
3711,898,0.98175
3712,858,0.96425
3713,898,0.98825
3715,195,0.9355
3717,19,0.98725
3717,20,0.90525
3717,183,0.98025
3717,185,0.99825
3717,195,0.9695
3717,447,0.93675
3717,498,0.9195
3719,109,0.92825
3719,912,0.998
3720,508,0.95075
3720,509,0.965
3720,515,0.90175
3720,581,0.93225
3720,1065,0.91075
3723,912,0.992
3724,747,0.965
3724,1079,0.96575
3724,1080,0.97375
3724,1096,0.98175
3724,1097,0.94875
3725,63,0.9305
3725,64,0.975
3725,684,0.98975
3725,685,0.9095
3725,687,0.9229999999999999
3725,862,0.9005000000000001
3726,275,0.9015
3726,422,0.96975
3726,481,0.94175
3726,612,0.96475
3726,1084,0.935
3726,1085,0.93025
3727,459,0.9175
3727,710,0.9795
3727,931,0.902
3727,981,0.93625
3727,982,0.91175
3727,1067,0.99625
3727,1069,0.99925
3728,268,0.9825
3728,269,0.9209999999999999
3728,612,0.94625
3728,931,0.91425
3728,1020,0.95675
3728,1084,0.91325
3728,1085,0.9545
3729,142,0.992
3730,192,0.925
3730,194,0.9835
3730,240,0.9115
3730,351,0.9840000000000001
3730,407,0.99775
3730,443,0.986
3730,468,0.9095
3730,536,0.96
3730,610,0.92975
3730,634,0.909
3730,733,0.95925
3730,766,0.98725
3730,767,0.97075
